"appEuse","lights","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","T_out","Press_mm_hg","RH_out","Windspeed","Visibility","Tdewpoint"
60,30,19.1,44.5,18.3233333333333,43.5,19.5,43.7,20.0666666666667,43.6633333333333,18.1333333333333,55.73,5.59,78.66,17.8566666666667,42.2666666666667,18.2,48.9333333333333,17,45.73,5,755.55,88,4.5,34.5,3.15
70,20,19.1333333333333,44.5,18.4633333333333,43.5,19.4266666666667,43.6266666666667,20.2,43.2566666666667,18.1,55.49,5.59,79.4666666666667,17.79,42.4666666666667,18.26,49.1633333333333,17,45.4666666666667,5,755.666666666667,88,4.66666666666667,36.3333333333333,3.13333333333333
110,30,19.2,44.36,18.5333333333333,43.43,19.4633333333333,43.6633333333333,20.1666666666667,43.0266666666667,18.0333333333333,55.1566666666667,5.59,79.9933333333333,17.73,42.2666666666667,18.26,49.2233333333333,17,45.5266666666667,5,755.783333333333,88,4.83333333333333,38.1666666666667,3.11666666666667
90,20,19.2,44.06,18.6,43.23,19.39,43.59,20.1,42.7666666666667,18,54.69,5.45,80.39,17.7,41.93,18.26,49.5266666666667,17.1,46.3,5,755.9,88,5,40,3.1
60,20,19.2,44.06,18.6,43.1566666666667,19.39,43.6266666666667,20.1,42.7,17.9633333333333,54.53,5.53,80.9333333333333,17.7,41.6566666666667,18.2,49.2666666666667,17.1,47.1,5.08333333333333,756.033333333333,86.8333333333333,5,38.1666666666667,2.98333333333333
70,20,19.2,44.09,18.6666666666667,43.43,19.4633333333333,43.76,20.1,42.7,17.89,54.53,5.65666666666667,80.7266666666667,17.6666666666667,41.2966666666667,18.15,48.995,17.1,47.06,5.16666666666667,756.166666666667,85.6666666666667,5,36.3333333333333,2.86666666666667
80,20,19.2,44.1633333333333,18.7,43.93,19.5,43.8266666666667,20.05,42.6,17.89,54.3333333333333,5.72666666666667,79.8933333333333,17.6,41.03,18.1,48.6633333333333,17.1,46.86,5.25,756.3,84.5,5,34.5,2.75
60,0,19.23,44.39,18.76,43.8633333333333,19.5,43.9,20,42.3266666666667,17.89,54.2,5.86666666666667,77.1,17.6,40.7233333333333,18.1,48.4633333333333,17,46.5266666666667,5.33333333333333,756.433333333333,83.3333333333333,5,32.6666666666667,2.63333333333333
40,10,19.29,44.7966666666667,18.79,44,19.5,44,19.9266666666667,42.4,17.8566666666667,54.0266666666667,5.9,74.8666666666667,17.6,40.4633333333333,18.1,48.1633333333333,17,46.1933333333333,5.41666666666667,756.566666666667,82.1666666666667,5,30.8333333333333,2.51666666666667
30,10,19.29,45.1633333333333,18.79,44,19.5,44,19.8566666666667,42.0266666666667,17.79,53.9,5.9,75.7266666666667,17.5666666666667,40.26,18.0333333333333,47.89,17,45.8633333333333,5.5,756.7,81,5,29,2.4
70,10,19.23,45.03,18.7,43.145,19.39,43.5,19.79,41.8266666666667,17.76,53.76,5.93333333333333,76,17.5,40.1266666666667,18,47.7,17,45.6566666666667,5.58333333333333,756.783333333333,80.1666666666667,5.16666666666667,30.8333333333333,2.35
50,10,19.29,45.7333333333333,18.7,43.06,19.39,43.36,19.7,41.7666666666667,17.7,53.5666666666667,6.06,76.1266666666667,17.5,40,18,47.5666666666667,16.9633333333333,45.4666666666667,5.66666666666667,756.866666666667,79.3333333333333,5.33333333333333,32.6666666666667,2.3
80,10,19.29,45.1266666666667,18.7,43,19.3233333333333,43.4,19.6333333333333,42.1,17.73,53.3633333333333,6.22666666666667,75.2933333333333,17.5,39.9333333333333,18,47.4666666666667,16.89,45.2666666666667,5.75,756.95,78.5,5.5,34.5,2.25
80,10,19.2,44.8333333333333,18.7,43.06,19.39,43.5266666666667,19.6,42.86,17.73,53.1566666666667,6.3,73.56,17.5,39.76,18,47.3266666666667,16.89,44.93,5.83333333333333,757.033333333333,77.6666666666667,5.66666666666667,36.3333333333333,2.2
50,0,19.2,44.7,18.6333333333333,42.9333333333333,19.39,43.6566666666667,19.6,43.6,17.7,52.9666666666667,6.53,71.8,17.5,39.6266666666667,17.9633333333333,47.1633333333333,16.89,44.6566666666667,5.91666666666667,757.116666666667,76.8333333333333,5.83333333333333,38.1666666666667,2.15
40,0,19.2,44.9,18.6,42.8333333333333,19.39,43.93,19.5666666666667,43.5266666666667,17.7,52.8266666666667,6.65666666666667,69.9333333333333,17.5,39.4666666666667,17.9633333333333,47.03,16.89,44.2233333333333,6,757.2,76,6,40,2.1
50,0,19.2,44.6933333333333,18.6,42.1666666666667,19.4633333333333,43.96,19.4266666666667,43.2666666666667,17.6333333333333,52.6266666666667,6.72666666666667,67.36,17.4266666666667,39.2666666666667,17.89,46.8633333333333,16.89,43.8975,5.91666666666667,757.283333333333,76.3333333333333,5.83333333333333,38.1666666666667,2.06666666666667
40,0,19.2,43.6,18.5,41.79,19.39,43.6266666666667,19.39,42.8633333333333,17.6333333333333,52.5666666666667,6.86666666666667,65.9666666666667,17.445,39.1,17.89,46.73,16.89,43.5666666666667,5.83333333333333,757.366666666667,76.6666666666667,5.66666666666667,36.3333333333333,2.03333333333333
40,0,19.2,43.12,18.5,41.73,19.39,43.59,19.39,42.6566666666667,17.6,52.2233333333333,6.8,64.6333333333333,17.5,38.8633333333333,17.89,46.4666666666667,16.89,43.3333333333333,5.75,757.45,77,5.5,34.5,2
50,0,19.1333333333333,42.7666666666667,18.5,41.6633333333333,19.365,43.5225,19.29,42.3633333333333,17.6,52.03,6.86666666666667,64.9,17.5,38.79,17.89,46.3266666666667,16.89,43.0666666666667,5.66666666666667,757.533333333333,77.3333333333333,5.33333333333333,32.6666666666667,1.96666666666667
30,0,19.1666666666667,42.4666666666667,18.5,41.53,19.3566666666667,43.4333333333333,19.29,42.23,17.6,51.8333333333333,7.045,63.34,17.5,38.6633333333333,17.89,46.1633333333333,16.89,42.8633333333333,5.58333333333333,757.616666666667,77.6666666666667,5.16666666666667,30.8333333333333,1.93333333333333
30,0,19.1,42.2666666666667,18.5,41.3633333333333,19.29,43.26,19.2,41.8633333333333,17.6,51.6266666666667,6.93333333333333,62.0266666666667,17.4266666666667,38.4633333333333,17.89,46.03,16.89,42.73,5.5,757.7,78,5,29,1.9
20,0,19.1,42.09,18.5,41.29,19.29,43.1266666666667,19.2,41.79,17.5,51.45,6.93333333333333,61.8933333333333,17.39,38.26,17.8566666666667,45.8633333333333,16.89,42.4666666666667,5.73333333333333,757.683333333333,76.8333333333333,5,28.6666666666667,1.9
20,0,19.1,41.9633333333333,18.4633333333333,41.1633333333333,19.29,43,19.1666666666667,41.7,17.5,51.2233333333333,7,62.1933333333333,17.39,38.2,17.79,45.73,16.89,42.3266666666667,5.96666666666667,757.666666666667,75.6666666666667,5,28.3333333333333,1.9
50,0,19.0666666666667,41.76,18.39,41.03,19.29,42.9333333333333,19.1,41.7,17.5,51.03,7.12666666666667,62.4666666666667,17.4266666666667,38.1266666666667,17.79,45.545,16.89,42.29,6.2,757.65,74.5,5,28,1.9
40,0,19,41.6266666666667,18.39,40.9,19.29,42.9,19.1,41.79,17.5,50.8633333333333,7.19,61.9666666666667,17.4266666666667,38.0666666666667,17.79,45.4666666666667,16.89,42.29,6.43333333333333,757.633333333333,73.3333333333333,5,27.6666666666667,1.9
50,0,19,41.56,18.39,40.8266666666667,19.23,42.8266666666667,19.1,41.79,17.5,50.73,6.99666666666667,59.8933333333333,17.5,37.9666666666667,17.8566666666667,45.4,16.89,42.29,6.66666666666667,757.616666666667,72.1666666666667,5,27.3333333333333,1.9
40,0,19,41.4333333333333,18.39,40.7,19.26,42.8633333333333,19.1,41.79,17.5,50.59,6.46666666666667,59.7633333333333,17.4266666666667,37.7666666666667,17.79,45.2233333333333,16.89,42.1566666666667,6.9,757.6,71,5,27,1.9
60,0,19,41.29,18.39,40.6266666666667,19.2,42.79,19,41.7,17.5,50.4633333333333,6.33333333333333,61.0966666666667,17.4266666666667,37.7,17.79,45.09,16.89,41.9,6.8,757.55,70.6666666666667,5.16666666666667,29.1666666666667,1.75
40,0,19,41.29,18.39,40.495,19.26,42.76,19,41.7,17.39,50.2233333333333,6.6,61.7633333333333,17.5,37.6266666666667,17.8233333333333,45.09,16.8233333333333,41.8266666666667,6.7,757.5,70.3333333333333,5.33333333333333,31.3333333333333,1.6
40,0,19,41.2,18.39,40.4,19.26,42.7,19,41.59,17.39,50.09,6.93333333333333,61.03,17.6333333333333,37.59,17.89,44.89,16.89,41.9,6.6,757.45,70,5.5,33.5,1.45
50,0,19,41.1266666666667,18.39,40.3266666666667,19.29,42.6633333333333,19,41.59,17.39,50,7.29333333333333,58.7333333333333,17.76,37.4633333333333,18,44.6333333333333,16.89,41.9,6.5,757.4,69.6666666666667,5.66666666666667,35.6666666666667,1.3
40,0,19.0333333333333,41.1266666666667,18.4266666666667,40.2,19.29,42.59,19.0333333333333,41.5,17.39,49.86,7.7,56.4,17.9266666666667,37.26,18,44.36,16.89,41.76,6.4,757.35,69.3333333333333,5.83333333333333,37.8333333333333,1.15
40,0,19.1,41.1266666666667,18.5,40.1266666666667,19.29,42.56,19.1,41.36,17.39,49.76,7.9,52.6933333333333,18.0666666666667,37.0666666666667,18.1333333333333,44.1333333333333,16.89,41.7,6.3,757.3,69,6,40,1
30,0,19.1333333333333,41,18.5,40.06,19.29,42.5,19.1,41.1333333333333,17.39,49.6266666666667,7.83333333333333,53.36,18.29,36.7233333333333,18.26,43.9333333333333,16.89,41.5266666666667,6.31666666666667,757.316666666667,68,5.66666666666667,40,0.816666666666667
30,0,19.2,40.9333333333333,18.5,40,19.29,42.5,19.1,41,17.39,49.4666666666667,7.86666666666667,53.0566666666667,18.3566666666667,36.4633333333333,18.39,43.6333333333333,16.89,41.3175,6.33333333333333,757.333333333333,67,5.33333333333333,40,0.633333333333333
30,0,19.2,40.76,18.6333333333333,39.9,19.3566666666667,42.4333333333333,19.1333333333333,40.8633333333333,17.39,49.4,7.72666666666667,51.8633333333333,18.445,36.145,18.4633333333333,43.4333333333333,16.89,41.23,6.35,757.35,66,5,40,0.45
40,0,19.2675,40.745,18.7,39.8266666666667,19.29,42.29,19.2,40.6566666666667,17.39,49.26,7.69,52.245,18.6333333333333,35.8633333333333,18.5333333333333,43.1333333333333,17,41.1333333333333,6.36666666666667,757.366666666667,65,4.66666666666667,40,0.266666666666667
80,0,19.29,40.5666666666667,18.73,39.56,19.29,42.1333333333333,19.29,40.5,17.39,49.1266666666667,7.62666666666667,51.8233333333333,18.7,35.73,18.6666666666667,43,17,41,6.38333333333333,757.383333333333,64,4.33333333333333,40,0.0833333333333333
70,0,19.39,40.53,18.79,39.5,19.29,42,19.29,40.5,17.39,49.09,7.43333333333333,52.0966666666667,18.8233333333333,35.9333333333333,18.7633333333333,43.3266666666667,17,41.1266666666667,6.4,757.4,63,4,40,-0.1
80,0,19.39,40.59,18.79,39.6266666666667,19.29,42,19.29,40.3633333333333,17.39,49.09,7.15666666666667,52.1333333333333,18.9633333333333,36,18.89,43.4666666666667,17.0666666666667,41.2,6.16666666666667,757.383333333333,64.3333333333333,3.83333333333333,40,-0.0666666666666667
70,0,19.39,40.6266666666667,18.79,39.7,19.29,41.9333333333333,19.29,40.29,17.39,49,7.03,52.5266666666667,18.89,36.1266666666667,19,43.73,17.0666666666667,41.06,5.93333333333333,757.366666666667,65.6666666666667,3.66666666666667,40,-0.0333333333333333
80,0,19.39,40.7,18.79,39.7,19.29,42,19.2,40.2,17.39,49,6.7,52.63,18.89,36.7333333333333,19.0666666666667,43.93,17,40.9333333333333,5.7,757.35,67,3.5,40,0
80,0,19.3233333333333,40.73,18.79,39.76,19.29,42,19.1333333333333,40.1266666666667,17.39,49,6.36666666666667,53.7566666666667,18.89,37.4633333333333,19.05,44.045,17,40.76,5.46666666666667,757.333333333333,68.3333333333333,3.33333333333333,40,0.0333333333333333
100,0,19.39,40.8633333333333,18.7,39.79,19.29,42,19.1,40.09,17.29,48.9,5.93333333333333,54.8233333333333,18.89,37.53,19.1,44.23,17,40.7,5.23333333333333,757.316666666667,69.6666666666667,3.16666666666667,40,0.0666666666666667
90,0,19.3566666666667,40.79,18.7,39.73,19.29,42,19.0666666666667,40.0266666666667,17.29,48.9,5.66,55.6966666666667,18.79,37.1933333333333,19.1,44.29,17,40.56,5,757.3,71,3,40,0.1
100,10,19.29,40.73,18.7,39.76,19.29,42.03,19,39.9,17.29,48.9,5.33,57.1333333333333,18.73,36.86,19.1333333333333,44.3266666666667,17,40.4333333333333,4.78333333333333,757.3,72,3,40,0.0833333333333333
90,0,19.29,40.6633333333333,18.7,39.7,19.29,42.09,19,39.9333333333333,17.29,48.9,5.06333333333333,57.8,18.6666666666667,36.43,19.2,44.4,17,40.26,4.56666666666667,757.3,73,3,40,0.0666666666666667
110,0,19.29,40.6633333333333,18.7,39.7,19.29,42.06,19,40,17.29,48.79,4.62666666666667,59.4233333333333,18.6,36.23,19.29,44.53,17,40.1266666666667,4.35,757.3,74,3,40,0.05
90,10,19.29,40.79,18.7,39.7,19.29,42,18.89,40,17.29,48.79,4.36666666666667,60.6966666666667,18.5,36.0266666666667,19.3566666666667,44.6633333333333,16.89,40.03,4.13333333333333,757.3,75,3,40,0.0333333333333333
100,0,19.29,40.73,18.7,39.76,19.29,42.03,18.89,40,17.29,48.79,3.96666666666667,63.0266666666667,18.4266666666667,35.8266666666667,19.4266666666667,44.73,16.89,40.09,3.91666666666667,757.3,76,3,40,0.0166666666666667
100,10,19.29,40.79,18.7,39.8266666666667,19.29,42.09,18.89,40.1266666666667,17.29,48.73,3.82666666666667,65.7666666666667,18.39,35.76,19.5666666666667,44.73,16.89,40.06,3.7,757.3,77,3,40,0
110,0,19.29,40.73,18.7,39.9,19.23,41.9333333333333,18.8233333333333,40.0666666666667,17.29,48.7,3.72333333333333,67.2266666666667,18.3233333333333,35.76,19.6333333333333,44.7,16.89,40,3.53333333333333,757.3,79,3,38.1666666666667,0.166666666666667
100,10,19.26,40.7,18.7,39.9,19.23,42,18.79,40.09,17.29,48.7,3.42,68.1475,18.29,35.79,19.7,44.7,16.8566666666667,39.9666666666667,3.36666666666667,757.3,81,3,36.3333333333333,0.333333333333333
90,10,19.26,40.76,18.7,39.9666666666667,19.2,41.9666666666667,18.79,40.09,17.29,48.7,3.15666666666667,69.23,18.23,35.79,19.76,44.79,16.865,39.9975,3.2,757.3,83,3,34.5,0.5
90,10,19.29,40.9,18.7,40,19.2,41.9666666666667,18.79,40.09,17.23,48.6266666666667,2.86333333333333,70.8233333333333,18.2,35.79,19.76,44.8633333333333,16.89,40.09,3.03333333333333,757.3,85,3,32.6666666666667,0.666666666666667
180,10,19.29,40.8266666666667,18.7,40,19.2,41.845,18.73,40.09,17.23,48.6266666666667,2.65666666666667,71.4233333333333,18.2,36.0666666666667,19.79,44.9333333333333,16.79,39.9666666666667,2.86666666666667,757.3,87,3,30.8333333333333,0.833333333333333
140,0,19.29,41.15,18.79,40.09,19.2,41.7,18.7,40.09,17.23,48.7,2.46666666666667,72.9666666666667,18.2,36.3333333333333,19.79,45,16.79,39.9666666666667,2.7,757.3,89,3,29,1
100,10,19.3233333333333,42.1566666666667,18.79,40.09,19.2,41.76,18.7,40.1633333333333,17.26,48.79,2.4,74.6333333333333,18.2,36.29,19.79,45.09,16.79,40,2.78333333333333,757.233333333333,88.8333333333333,3.33333333333333,29,1.06666666666667
110,20,19.39,42.0966666666667,18.8233333333333,40.1566666666667,19.29,41.79,18.7,40.29,17.26,48.8633333333333,2.22333333333333,75.73,18.2,36.49,19.79,45.09,16.79,40,2.86666666666667,757.166666666667,88.6666666666667,3.66666666666667,29,1.13333333333333
340,20,19.39,41.73,18.8233333333333,40.23,19.29,41.8633333333333,18.7,40.29,17.2,49.29,2.03,76.1966666666667,18.2,37,19.79,45.06,16.79,40,2.95,757.1,88.5,4,29,1.2
380,20,19.39,41.6566666666667,18.89,40.4,19.29,42.03,18.6666666666667,40.3633333333333,18.1666666666667,74.7,1.86333333333333,77.29,18.26,37.4666666666667,19.79,44.9333333333333,16.79,40,3.03333333333333,757.033333333333,88.3333333333333,4.33333333333333,29,1.26666666666667
210,30,19.39,41.59,18.89,40.4,19.29,42.1633333333333,18.6,40.3725,17.8933333333333,75.0333333333333,1.79,79.0966666666667,18.3233333333333,37.9333333333333,19.79,44.9333333333333,16.79,40.03,3.11666666666667,756.966666666667,88.1666666666667,4.66666666666667,29,1.33333333333333
150,20,19.4633333333333,41.59,19,40.4,19.2,42.2,18.6,40.4666666666667,17.7,75.0233333333333,1.7,80.3633333333333,18.4633333333333,38.1333333333333,19.79,45.1175,16.73,40.1633333333333,3.2,756.9,88,5,29,1.4
330,20,19.5,41.6,19,40.4,19.2,42.26,18.7,40.8,17.6333333333333,74.3566666666667,1.7,81.2966666666667,18.5,38.23,19.79,45.3633333333333,16.79,40.2,3.16666666666667,756.9,88.1666666666667,5,30.8333333333333,1.4
420,20,19.5,41.3266666666667,19,40.5,19.2,42.29,18.76,41.2666666666667,18.3,78.6,1.63333333333333,82.7333333333333,18.5,38.1566666666667,19.79,45.1333333333333,16.73,40.2,3.13333333333333,756.9,88.3333333333333,5,32.6666666666667,1.4
330,20,19.5333333333333,41.29,19,40.5,19.2,42.23,19.1333333333333,41.6566666666667,19.2333333333333,87.06,1.63333333333333,83.5933333333333,18.39,38.0266666666667,19.79,45.1333333333333,16.7,40.23,3.1,756.9,88.5,5,34.5,1.4
130,20,19.6,41.43,19.1,40.7,19.2,42.4633333333333,19.4,41.93,18.6333333333333,88.4333333333333,1.6,83.99,18.4633333333333,38.5,19.7,45,16.7,40.23,3.06666666666667,756.9,88.6666666666667,5,36.3333333333333,1.4
130,20,19.6,41.5,19.1,40.8266666666667,19.2,42.6633333333333,19.73,41.8633333333333,18.36,88.2933333333333,1.6,84.4633333333333,18.4633333333333,37.99,19.7,45.06,16.7,40.2,3.03333333333333,756.9,88.8333333333333,5,38.1666666666667,1.4
110,20,19.6,41.56,19.1666666666667,40.9,19.2,42.73,19.79,41.73,18.1666666666667,87.43,1.445,84.295,18.3233333333333,37.8633333333333,19.79,45.23,16.7,40.2,3,756.9,89,5,40,1.4
250,10,19.6,41.59,19.1333333333333,40.9,19.2,42.8633333333333,19.7,41.2966666666667,18.1,85.8966666666667,1.5,85.4,18.39,38,19.79,45.3633333333333,16.7,40.1633333333333,2.95,756.816666666667,88.8333333333333,5,38.1666666666667,1.31666666666667
520,0,19.6,41.53,19.1333333333333,40.9,19.1333333333333,42.86,19.6333333333333,41.03,18.0666666666667,84.1233333333333,1.42666666666667,85.26,18.39,38,19.79,45.4266666666667,16.7,40.09,2.9,756.733333333333,88.6666666666667,5,36.3333333333333,1.23333333333333
360,0,19.6,41.5,19.1,40.9666666666667,19.26,43.4666666666667,19.5666666666667,40.6933333333333,18.6666666666667,89.5233333333333,1.29,85.6233333333333,18.3566666666667,38,19.79,45.76,16.6666666666667,40.06,2.85,756.65,88.5,5,34.5,1.15
330,0,19.6,41.6933333333333,19.1,40.8266666666667,19.5966666666667,45.1666666666667,19.5,40.36,19.1666666666667,91.2933333333333,1.23,85.7633333333333,18.29,38,19.73,45.9633333333333,16.65,40.1225,2.8,756.566666666667,88.3333333333333,5,32.6666666666667,1.06666666666667
310,0,19.6,42,19.1,40.79,19.93,46.0333333333333,19.39,40.06,19.1666666666667,90.7666666666667,1.16666666666667,85.9,18.29,38.045,19.73,46.1633333333333,16.6,40.09,2.75,756.483333333333,88.1666666666667,5,30.8333333333333,0.983333333333333
270,0,19.6,42,19.1,40.73,20.35,46.545,19.39,39.9333333333333,19.3233333333333,87.4966666666667,1.1,86.3,18.29,37.8633333333333,19.76,46.2,16.6,40.06,2.7,756.4,88,5,29,0.9
230,0,19.6,42.145,19.0666666666667,40.6333333333333,20.6333333333333,46.3633333333333,19.29,39.76,19.4633333333333,84.0966666666667,1.13333333333333,87.3666666666667,18.23,37.73,19.7,46.2,16.6,40,2.78333333333333,756.316666666667,87.6666666666667,5.16666666666667,30.8333333333333,0.916666666666667
170,10,19.6,42.2,19,40.56,20.76,46.1566666666667,19.29,39.7,19.3266666666667,80.6233333333333,1.26,88.1,18.2,37.76,19.7,46.2,16.6,40,2.86666666666667,756.233333333333,87.3333333333333,5.33333333333333,32.6666666666667,0.933333333333333
60,0,19.6,42.0666666666667,19,40.6566666666667,21.0666666666667,45.79,19.2,39.6333333333333,19.1333333333333,79.0966666666667,1.42666666666667,88.8966666666667,18.2,37.76,19.7,46.2,16.6,40,2.95,756.15,87,5.5,34.5,0.95
30,0,19.5,42,19,40.93,21.2,45.5966666666667,19.1333333333333,40.1,18.945,76.15,1.56666666666667,89.03,18.2,38.0666666666667,19.6666666666667,46.3266666666667,16.6,40.6333333333333,3.03333333333333,756.066666666667,86.6666666666667,5.66666666666667,36.3333333333333,0.966666666666667
30,0,19.5,42.1333333333333,18.9633333333333,41.0666666666667,21.0666666666667,44.99,19.1,40.53,18.79,73.6333333333333,1.73,89.19,18.2,38.26,19.6,46.6,16.6,41.1,3.11666666666667,755.983333333333,86.3333333333333,5.83333333333333,38.1666666666667,0.983333333333333
30,0,19.5,42.2,18.89,41.2,20.86,44.6566666666667,19.075,40.7675,18.73,72.3,1.79,89.3966666666667,18.2,38.4633333333333,19.6,47,16.6,41.5666666666667,3.2,755.9,86,6,40,1
40,0,19.4266666666667,42.1266666666667,18.89,41.29,20.6666666666667,44.43,19,40.9666666666667,18.6,71.0633333333333,1.93333333333333,89.6566666666667,18.2,38.7233333333333,19.6,47.3333333333333,16.6,41.9,3.13333333333333,755.833333333333,86.5,5.83333333333333,38.1666666666667,1.03333333333333
50,0,19.39,42.09,18.8233333333333,41.23,20.6,44.23,18.9633333333333,41.03,18.5333333333333,70.2566666666667,1.93333333333333,89.59,18.1,38.9633333333333,19.6,47.8,16.6,42.1566666666667,3.06666666666667,755.766666666667,87,5.66666666666667,36.3333333333333,1.06666666666667
50,0,19.39,42.09,18.79,41.29,20.5,44.1633333333333,18.89,41.09,18.5,69.7,1.9,89.56,18.1,39.2233333333333,19.6,48.1566666666667,16.6,42.43,3,755.7,87.5,5.5,34.5,1.1
40,0,19.3566666666667,42.09,18.79,41.29,20.4266666666667,43.9633333333333,18.89,41.1266666666667,18.4266666666667,69.1,1.9,89.5925,18.1,39.29,19.6,48.3633333333333,16.6666666666667,42.73,2.93333333333333,755.633333333333,88,5.33333333333333,32.6666666666667,1.13333333333333
40,0,19.29,42.09,18.7,41.4,20.39,43.76,18.8233333333333,41.1266666666667,18.3566666666667,68.3966666666667,1.82666666666667,89.69,18.1,39.49,19.6,48.6566666666667,16.6,42.8633333333333,2.86666666666667,755.566666666667,88.5,5.16666666666667,30.8333333333333,1.16666666666667
50,0,19.29,42.09,18.7,41.4,20.3233333333333,43.7,18.79,41.23,18.3566666666667,67.9966666666667,1.66666666666667,89.5,18.1,39.8266666666667,19.6,48.93,16.6666666666667,43.2,2.8,755.5,89,5,29,1.2
50,0,19.29,42.09,18.6333333333333,41.3266666666667,20.26,43.6333333333333,18.79,41.29,18.29,67.6566666666667,1.6,89.4333333333333,18.1,39.9666666666667,19.6,49.1266666666667,16.6,43.26,2.81666666666667,755.366666666667,89.1666666666667,5,28.6666666666667,1.23333333333333
40,0,19.2,42.06,18.6,41.29,20.2,43.5,18.76,41.3266666666667,18.23,67.3966666666667,1.46333333333333,89.19,18.1,40.0666666666667,19.6,49.26,16.6,43.4333333333333,2.83333333333333,755.233333333333,89.3333333333333,5,28.3333333333333,1.26666666666667
60,0,19.2,42.06,18.6,41.29,20.2,43.5,18.7,41.4666666666667,18.2,67.06,1.39,89.73,18.1,40.26,19.5666666666667,49.4333333333333,16.6666666666667,43.6333333333333,2.85,755.1,89.5,5,28,1.3
40,0,19.2,42.09,18.6,41.29,20.2,43.4333333333333,18.7,41.5,18.1333333333333,66.8666666666667,1.53333333333333,90.5,18.1,40.59,19.5,49.56,16.65,43.845,2.86666666666667,754.966666666667,89.6666666666667,5,27.6666666666667,1.33333333333333
40,0,19.1333333333333,42.09,18.5333333333333,41.29,20.1666666666667,43.4,18.7,41.5,18.1,66.56,1.6,90.9666666666667,18.1,40.6633333333333,19.4633333333333,49.86,16.6333333333333,44.0666666666667,2.88333333333333,754.833333333333,89.8333333333333,5,27.3333333333333,1.36666666666667
50,0,19.1,42.09,18.5,41.29,20.1,43.4666666666667,18.7,41.59,18.1,66.3666666666667,1.73,91.5633333333333,18.1,40.845,19.39,50.1333333333333,16.6333333333333,44.2,2.9,754.7,90,5,27,1.4
40,0,19.1,42.09,18.5,41.29,20.1,43.4,18.6333333333333,41.59,18,65.9666666666667,1.79,91.83,18.1,41.0966666666667,19.39,50.4333333333333,16.7,44.5666666666667,2.88333333333333,754.566666666667,90.5,5,27.1666666666667,1.45
30,0,19.1,42.09,18.4633333333333,41.26,20,43.3266666666667,18.6,41.59,18,65.76,1.9,92.2933333333333,18.1,41.3633333333333,19.39,50.56,16.6333333333333,44.76,2.86666666666667,754.433333333333,91,5,27.3333333333333,1.5
30,0,19,42,18.39,41.2,20,43.3266666666667,18.6,41.59,17.89,65.6266666666667,2.02666666666667,92.6266666666667,18.1,41.6266666666667,19.39,50.86,16.7,45.1266666666667,2.85,754.3,91.5,5,27.5,1.55
30,0,19,42.06,18.39,41.29,19.9633333333333,43.26,18.5333333333333,41.7,17.89,65.4333333333333,2.09,92.6266666666667,18.1,41.76,19.39,51,16.7,45.3333333333333,2.83333333333333,754.166666666667,92,5,27.6666666666667,1.6
40,0,19,42.09,18.39,41.29,19.89,43.2,18.5333333333333,41.7,17.89,65.14,2.09,92.56,18.1,41.9633333333333,19.29,51.09,16.7,45.5666666666667,2.81666666666667,754.033333333333,92.5,5,27.8333333333333,1.65
40,0,19,42.09,18.29,41.29,19.89,43.2,18.5,41.79,17.79,64.7633333333333,2.2,92.7933333333333,18.1,42.09,19.29,51.09,16.7,45.76,2.8,753.9,93,5,28,1.7
50,0,18.9633333333333,42.09,18.29,41.29,19.89,43.2,18.5,41.79,17.79,64.6233333333333,2.26,93.1266666666667,18.1,42.09,19.29,51.09,16.7,46.03,2.86666666666667,753.733333333333,92.3333333333333,5.16666666666667,30,1.68333333333333
40,0,18.89,42.1633333333333,18.29,41.4,19.89,43.23,18.5,41.79,17.79,64.4666666666667,2.495,93.295,18.1,42.2233333333333,19.29,51.09,16.7,46.1633333333333,2.93333333333333,753.566666666667,91.6666666666667,5.33333333333333,32,1.66666666666667
40,0,18.89,42.2,18.29,41.4,19.8233333333333,43.29,18.39,41.79,17.73,64.3333333333333,2.73,93.4333333333333,18.1,42.4333333333333,19.29,51.09,16.7,46.3266666666667,3,753.4,91,5.5,34,1.65
40,0,18.89,42.2,18.2,41.29,19.8566666666667,43.29,18.4633333333333,41.8633333333333,17.7,64.1566666666667,2.79,93.16,18.1,42.4333333333333,19.23,51,16.7,46.4666666666667,3.06666666666667,753.233333333333,90.3333333333333,5.66666666666667,36,1.63333333333333
50,0,18.79,42.1266666666667,18.2,41.3633333333333,19.79,43.29,18.39,41.8266666666667,17.7,64.03,2.86333333333333,92.8633333333333,18.1,42.4666666666667,19.29,51.06,16.7,46.59,3.13333333333333,753.066666666667,89.6666666666667,5.83333333333333,38,1.61666666666667
50,0,18.79,42.2,18.2,41.4,19.79,43.4,18.39,41.9,17.7,63.8633333333333,2.79,92.59,18.1,42.4,19.2,50.9,16.7,46.6633333333333,3.2,752.9,89,6,40,1.6
50,0,18.79,42.2,18.2,41.425,19.79,43.3266666666667,18.39,41.9,17.7,63.79,2.93333333333333,92.8,18.1,42.3633333333333,19.2,50.9,16.7,46.7,3.23333333333333,752.766666666667,89,5.83333333333333,38,1.63333333333333
